study,subject_id,session_name,time_bin_start_s,freezing_pct_5s
2,EXT3R,learning,610.0,0.0
2,EXT3R,learning,615.0,9.46
2,EXT3R,learning,620.0,0.0
2,EXT3R,learning,625.0,5.41
2,EXT3R,learning,630.0,8.22
2,EXT3R,learning,635.0,16.22
2,EXT3R,learning,640.0,0.0
2,EXT3R,learning,645.0,0.0
2,EXT3R,learning,650.0,0.0
2,EXT3R,learning,655.0,0.0
2,EXT3R,learning,660.0,0.0
2,EXT3R,learning,665.0,0.0
2,EXT3R,learning,670.0,8.22
2,EXT3R,learning,675.0,5.41
2,EXT3R,learning,680.0,16.22
2,EXT3R,learning,685.0,16.9
2,EXT3R,learning,690.0,53.95
2,EXT3R,learning,695.0,14.86
2,EXT3R,learning,700.0,17.33
2,EXT3R,learning,705.0,6.94
2,EXT3R,learning,710.0,0.0
2,EXT3R,learning,715.0,6.76
2,EXT3R,learning,720.0,0.0
2,EXT3R,learning,725.0,0.0
2,EXT3R,learning,730.0,0.0
2,EXT3R,learning,735.0,8.0
2,EXT3R,learning,740.0,16.22
2,EXT3R,learning,745.0,0.0
2,EXT3R,learning,750.0,22.97
2,EXT3R,learning,755.0,79.45
2,EXT3R,learning,760.0,98.65
2,EXT3R,learning,765.0,63.51
2,EXT3R,learning,770.0,43.84
2,EXT3R,learning,775.0,0.0
2,EXT3R,learning,780.0,0.0
2,EXT3R,learning,785.0,0.0
2,EXT3R,learning,790.0,1.33
2,EXT3R,learning,795.0,5.26
2,EXT3R,learning,800.0,0.0
2,EXT3R,learning,805.0,0.0
2,EXT3R,learning,810.0,5.48
2,EXT3R,learning,815.0,13.33
2,EXT3R,learning,820.0,48.68
2,EXT3R,learning,825.0,62.67
2,EXT3R,learning,830.0,48.61
2,EXT3R,learning,835.0,59.21
2,EXT3R,learning,840.0,39.73
2,EXT3R,learning,845.0,73.33
2,EXT3R,learning,850.0,98.67
2,EXT3R,learning,855.0,100.0
2,EXT3R,learning,860.0,100.0
2,EXT3R,learning,865.0,100.0
2,EXT3R,learning,870.0,100.0
2,EXT3R,learning,875.0,100.0
2,EXT3R,learning,880.0,100.0
2,EXT3R,learning,885.0,100.0
2,EXT3R,learning,890.0,100.0
2,EXT3R,learning,895.0,100.0
2,EXT3R,learning,900.0,100.0
2,EXT3R,learning,905.0,100.0
2,EXT3R,learning,910.0,100.0
2,EXT3R,learning,915.0,100.0
2,EXT3R,learning,920.0,100.0
2,EXT3R,learning,925.0,100.0
2,EXT3R,learning,930.0,100.0
2,EXT3R,learning,935.0,100.0
2,EXT3R,learning,940.0,100.0
2,EXT3R,learning,945.0,100.0
2,EXT3R,learning,950.0,100.0
2,EXT3R,learning,955.0,100.0
2,EXT3R,learning,960.0,30.26
2,EXT3R,learning,965.0,54.67
2,EXT3R,learning,970.0,80.0
2,EXT3R,learning,975.0,30.67
2,EXT3R,learning,980.0,8.0
2,EXT3R,learning,985.0,8.33
2,EXT3R,learning,990.0,60.27
2,EXT3R,learning,995.0,32.89
2,EXT3R,learning,1000.0,5.41
2,EXT3R,learning,1005.0,0.0
2,EXT3R,learning,1010.0,20.27
2,EXT3R,learning,1015.0,43.24
2,EXT3R,learning,1020.0,75.34
2,EXT3R,learning,1025.0,68.92
2,EXT3R,learning,1030.0,79.73
2,EXT3R,learning,1035.0,100.0
2,EXT3R,learning,1040.0,100.0
2,EXT3R,learning,1045.0,100.0
2,EXT3R,learning,1050.0,100.0
2,EXT3R,learning,1055.0,100.0
2,EXT3R,learning,1060.0,100.0
2,EXT3R,learning,1065.0,100.0
2,EXT3R,learning,1070.0,100.0
2,EXT3R,learning,1075.0,100.0
2,EXT3R,learning,1080.0,100.0
2,EXT3R,learning,1085.0,100.0
2,EXT3R,learning,1090.0,100.0
2,EXT3R,learning,1095.0,100.0
2,EXT3R,learning,1100.0,100.0
2,EXT3R,learning,1105.0,100.0
2,EXT3R,learning,1110.0,100.0
2,EXT3R,learning,1115.0,100.0
2,EXT3R,learning,1120.0,100.0
2,EXT3R,learning,1125.0,100.0
2,EXT3R,learning,1130.0,100.0
2,EXT3R,learning,1135.0,100.0
2,EXT3R,renewal,0.0,0.0
2,EXT3R,renewal,5.0,0.0
2,EXT3R,renewal,10.0,10.53
2,EXT3R,renewal,15.0,22.97
2,EXT3R,renewal,20.0,0.0
2,EXT3R,renewal,25.0,26.32
2,EXT3R,renewal,30.0,36.0
2,EXT3R,renewal,35.0,0.0
2,EXT3R,renewal,40.0,45.95
2,EXT3R,renewal,45.0,10.96
2,EXT3R,renewal,50.0,0.0
2,EXT3R,renewal,55.0,67.11
2,EXT3R,renewal,60.0,10.53
2,EXT3R,renewal,65.0,0.0
2,EXT3R,renewal,70.0,0.0
2,EXT3R,renewal,75.0,21.05
2,EXT3R,renewal,80.0,27.03
2,EXT3R,renewal,85.0,15.07
2,EXT3R,renewal,90.0,0.0
2,EXT3R,renewal,95.0,5.41
2,EXT3R,renewal,100.0,0.0
2,EXT3R,renewal,105.0,0.0
2,EXT3R,renewal,110.0,11.11
2,EXT3R,renewal,115.0,18.67
2,EXT3R,renewal,120.0,8.0
2,EXT3R,renewal,125.0,5.33
2,EXT3R,renewal,130.0,9.21
2,EXT3R,renewal,135.0,56.76
2,EXT3R,renewal,140.0,0.0
2,EXT3R,renewal,145.0,0.0
2,EXT3R,renewal,150.0,0.0
2,EXT3R,renewal,155.0,15.28
2,EXT3R,renewal,160.0,22.67
2,EXT3R,renewal,165.0,0.0
2,EXT3R,renewal,170.0,47.37
2,EXT3R,renewal,175.0,9.33
2,EXT3R,renewal,180.0,30.56
2,EXT3R,renewal,185.0,9.59
2,EXT3R,renewal,190.0,12.0
2,EXT3R,renewal,195.0,45.21
2,EXT3R,renewal,200.0,31.08
2,EXT3R,renewal,205.0,13.51
2,EXT3R,renewal,210.0,10.96
2,EXT3R,renewal,215.0,22.97
2,EXT3R,renewal,220.0,50.68
2,EXT3R,renewal,225.0,29.33
2,EXT3R,renewal,230.0,48.0
2,EXT3R,renewal,235.0,32.0
2,EXT3R,renewal,240.0,14.47
2,EXT3R,renewal,245.0,42.67
2,EXT3R,renewal,250.0,22.54
2,EXT3R,renewal,255.0,17.57
2,EXT3R,renewal,260.0,77.03
2,EXT3R,renewal,265.0,98.67
2,EXT3R,renewal,270.0,100.0
2,EXT3R,renewal,275.0,100.0
2,EXT3R,renewal,280.0,100.0
2,EXT3R,renewal,285.0,97.3
2,EXT3R,renewal,290.0,100.0
2,EXT3R,renewal,295.0,100.0
2,EXT3R,renewal,300.0,100.0
2,EXT3R,renewal,305.0,100.0
2,EXT3R,renewal,310.0,18.92
2,EXT3R,renewal,315.0,0.0
2,EXT3R,renewal,320.0,14.47
2,EXT3R,renewal,325.0,25.33
2,EXT3R,renewal,330.0,64.0
2,EXT3R,renewal,335.0,88.0
2,EXT3R,renewal,340.0,94.59
2,EXT3R,renewal,345.0,96.0
2,EXT3R,renewal,350.0,95.89
2,EXT3R,renewal,355.0,100.0
2,EXT3R,renewal,360.0,98.67
2,EXT3R,renewal,365.0,95.95
2,EXT3R,renewal,370.0,100.0
2,EXT3R,renewal,375.0,94.44
2,EXT3R,renewal,380.0,100.0
2,EXT3R,renewal,385.0,100.0
2,EXT3R,renewal,390.0,96.0
2,EXT3R,renewal,395.0,96.0
2,EXT3R,renewal,400.0,96.0
2,EXT3R,renewal,405.0,98.67
2,EXT3R,renewal,410.0,98.65
2,EXT3R,renewal,415.0,100.0
2,EXT3R,renewal,420.0,100.0
2,EXT3R,renewal,425.0,100.0
2,EXT3R,renewal,430.0,100.0
2,EXT3R,renewal,435.0,100.0
2,EXT3R,renewal,440.0,100.0
2,EXT3R,renewal,445.0,93.33
2,EXT3R,renewal,450.0,59.21
2,EXT3R,renewal,455.0,90.79
2,EXT3R,renewal,460.0,96.05
2,EXT3R,renewal,465.0,100.0
2,EXT3R,renewal,470.0,100.0
2,EXT3R,renewal,475.0,100.0
2,EXT3R,renewal,480.0,32.0
2,EXT3R,renewal,485.0,53.42
2,EXT3R,renewal,490.0,52.7
2,EXT3R,renewal,495.0,65.79
2,EXT3R,renewal,500.0,90.79
2,EXT3R,renewal,505.0,100.0
2,EXT3R,renewal,510.0,100.0
2,EXT3R,renewal,515.0,100.0
2,EXT3R,renewal,520.0,100.0
2,EXT3R,renewal,525.0,100.0
2,EXT3R,renewal,530.0,100.0
2,EXT3R,renewal,535.0,94.52
2,EXT3R,renewal,540.0,98.68
2,EXT3R,renewal,545.0,100.0
2,EXT3R,renewal,550.0,100.0
2,EXT3R,renewal,555.0,100.0
2,EXT3R,renewal,560.0,100.0
2,EXT3R,renewal,565.0,100.0
2,EXT3R,renewal,570.0,100.0
2,EXT3R,renewal,575.0,100.0
2,EXT3R,renewal,580.0,56.76
2,EXT3R,renewal,585.0,43.24
2,EXT3R,renewal,590.0,71.05
2,EXT3R,renewal,595.0,56.76
2,EXT3R,renewal,600.0,93.24
2,EXT3R,renewal,605.0,100.0
2,EXT3R,renewal,610.0,100.0
2,EXT3R,renewal,615.0,100.0
2,EXT3R,renewal,620.0,77.03
2,EXT3R,renewal,625.0,55.26
2,EXT3R,renewal,630.0,97.33
2,EXT3R,renewal,635.0,100.0
2,EXT3R,renewal,640.0,95.95
2,EXT3R,renewal,645.0,97.33
2,EXT3R,renewal,650.0,100.0
2,EXT3R,renewal,655.0,100.0
2,EXT3R,renewal,660.0,98.67
2,EXT3R,renewal,665.0,100.0
2,EXT3R,renewal,670.0,100.0
2,EXT3R,renewal,675.0,94.67
2,EXT3R,renewal,680.0,100.0
2,EXT3R,renewal,685.0,100.0
2,EXT3R,renewal,690.0,100.0
2,EXT3R,renewal,695.0,100.0
2,EXT3R,renewal,700.0,100.0
2,EXT3R,renewal,705.0,100.0
2,EXT3R,renewal,710.0,100.0
2,EXT3R,renewal,715.0,85.14
2,EXT3R,retrieval,0.0,14.47
2,EXT3R,retrieval,5.0,0.0
2,EXT3R,retrieval,10.0,11.84
2,EXT3R,retrieval,15.0,30.26
2,EXT3R,retrieval,20.0,17.33
2,EXT3R,retrieval,25.0,47.37
2,EXT3R,retrieval,30.0,34.67
2,EXT3R,retrieval,35.0,0.0
2,EXT3R,retrieval,40.0,43.42
2,EXT3R,retrieval,45.0,0.0
2,EXT3R,retrieval,50.0,10.53
2,EXT3R,retrieval,55.0,7.89
2,EXT3R,retrieval,60.0,0.0
2,EXT3R,retrieval,65.0,11.84
2,EXT3R,retrieval,70.0,0.0
2,EXT3R,retrieval,75.0,6.58
2,EXT3R,retrieval,80.0,4.0
2,EXT3R,retrieval,85.0,48.65
2,EXT3R,retrieval,90.0,45.95
2,EXT3R,retrieval,95.0,44.0
2,EXT3R,retrieval,100.0,0.0
2,EXT3R,retrieval,105.0,9.21
2,EXT3R,retrieval,110.0,8.11
2,EXT3R,retrieval,115.0,38.16
2,EXT3R,retrieval,120.0,50.67
2,EXT3R,retrieval,125.0,0.0
2,EXT3R,retrieval,130.0,0.0
2,EXT3R,retrieval,135.0,0.0
2,EXT3R,retrieval,140.0,0.0
2,EXT3R,retrieval,145.0,0.0
2,EXT3R,retrieval,150.0,26.67
2,EXT3R,retrieval,155.0,64.86
2,EXT3R,retrieval,160.0,36.0
2,EXT3R,retrieval,165.0,0.0
2,EXT3R,retrieval,170.0,32.43
2,EXT3R,retrieval,175.0,13.33
2,EXT3R,retrieval,180.0,20.27
2,EXT3R,retrieval,185.0,4.11
2,EXT3R,retrieval,190.0,57.53
2,EXT3R,retrieval,195.0,50.0
2,EXT3R,retrieval,200.0,95.95
2,EXT3R,retrieval,205.0,100.0
2,EXT3R,retrieval,210.0,100.0
2,EXT3R,retrieval,215.0,100.0
2,EXT3R,retrieval,220.0,100.0
2,EXT3R,retrieval,225.0,100.0
2,EXT3R,retrieval,230.0,100.0
2,EXT3R,retrieval,235.0,100.0
2,EXT3R,retrieval,240.0,100.0
2,EXT3R,retrieval,245.0,100.0
2,EXT3R,retrieval,250.0,100.0
2,EXT3R,retrieval,255.0,100.0
2,EXT3R,retrieval,260.0,100.0
2,EXT3R,retrieval,265.0,100.0
2,EXT3R,retrieval,270.0,100.0
2,EXT3R,retrieval,275.0,100.0
2,EXT3R,retrieval,280.0,100.0
2,EXT3R,retrieval,285.0,100.0
2,EXT3R,retrieval,290.0,100.0
2,EXT3R,retrieval,295.0,100.0
2,EXT3R,retrieval,300.0,100.0
2,EXT3R,retrieval,305.0,97.3
2,EXT3R,retrieval,310.0,100.0
2,EXT3R,retrieval,315.0,100.0
2,EXT3R,retrieval,320.0,100.0
2,EXT3R,retrieval,325.0,100.0
2,EXT3R,retrieval,330.0,100.0
2,EXT3R,retrieval,335.0,81.33
2,EXT3R,retrieval,340.0,57.89
2,EXT3R,retrieval,345.0,75.0
2,EXT3R,retrieval,350.0,100.0
2,EXT3R,retrieval,355.0,98.63
2,NOEXT1B,LTM1,0.0,10.53
2,NOEXT1B,LTM1,5.0,6.58
2,NOEXT1B,LTM1,10.0,0.0
2,NOEXT1B,LTM1,15.0,5.33
2,NOEXT1B,LTM1,20.0,0.0
2,NOEXT1B,LTM1,25.0,16.0
2,NOEXT1B,LTM1,30.0,0.0
2,NOEXT1B,LTM1,35.0,0.0
2,NOEXT1B,LTM1,40.0,16.44
2,NOEXT1B,LTM1,45.0,0.0
2,NOEXT1B,LTM1,50.0,4.05
2,NOEXT1B,LTM1,55.0,100.0
2,NOEXT1B,LTM1,60.0,5.41
2,NOEXT1B,LTM1,65.0,8.11
2,NOEXT1B,LTM1,70.0,32.0
2,NOEXT1B,LTM1,75.0,39.47
2,NOEXT1B,LTM1,80.0,32.88
2,NOEXT1B,LTM1,85.0,9.46
2,NOEXT1B,LTM1,90.0,15.07
2,NOEXT1B,LTM1,95.0,64.86
2,NOEXT1B,LTM1,100.0,0.0
2,NOEXT1B,LTM1,105.0,0.0
2,NOEXT1B,LTM1,110.0,13.7
2,NOEXT1B,LTM1,115.0,48.0
2,NOEXT1B,LTM1,120.0,36.99
2,NOEXT1B,LTM1,125.0,10.53
2,NOEXT1B,LTM1,130.0,9.46
2,NOEXT1B,LTM1,135.0,65.75
2,NOEXT1B,LTM1,140.0,38.89
2,NOEXT1B,LTM1,145.0,12.33
2,NOEXT1B,LTM1,150.0,26.03
2,NOEXT1B,LTM1,155.0,18.06
2,NOEXT1B,LTM1,160.0,6.76
2,NOEXT1B,LTM1,165.0,5.41
2,NOEXT1B,LTM1,170.0,0.0
2,NOEXT1B,LTM1,175.0,13.51
2,NOEXT1B,LTM1,180.0,0.0
2,NOEXT1B,LTM1,185.0,0.0
2,NOEXT1B,LTM1,190.0,6.67
2,NOEXT1B,LTM1,195.0,6.67
2,NOEXT1B,LTM1,200.0,17.33
2,NOEXT1B,LTM1,205.0,12.0
2,NOEXT1B,LTM1,210.0,5.33
2,NOEXT1B,LTM1,215.0,21.05
2,NOEXT1B,LTM1,220.0,17.81
2,NOEXT1B,LTM1,225.0,21.05
2,NOEXT1B,LTM1,230.0,11.84
2,NOEXT1B,LTM1,235.0,43.84
2,NOEXT1B,LTM1,240.0,22.67
2,NOEXT1B,LTM1,245.0,25.68
2,NOEXT1B,LTM1,250.0,23.29
2,NOEXT1B,LTM1,255.0,12.0
2,NOEXT1B,LTM1,260.0,32.0
2,NOEXT1B,LTM1,265.0,39.73
2,NOEXT1B,LTM1,270.0,50.0
2,NOEXT1B,LTM1,275.0,64.86
2,NOEXT1B,LTM1,280.0,75.68
2,NOEXT1B,LTM1,285.0,91.89
2,NOEXT1B,LTM1,290.0,100.0
2,NOEXT1B,LTM1,295.0,80.56
2,NOEXT1B,LTM1,300.0,100.0
2,NOEXT1B,LTM1,305.0,98.67
2,NOEXT1B,LTM1,310.0,70.67
2,NOEXT1B,LTM1,315.0,60.53
2,NOEXT1B,LTM1,320.0,58.9
2,NOEXT1B,LTM1,325.0,85.14
2,NOEXT1B,LTM1,330.0,94.67
2,NOEXT1B,LTM1,335.0,89.33
2,NOEXT1B,LTM1,340.0,97.33
2,NOEXT1B,LTM1,345.0,73.33
2,NOEXT1B,LTM1,350.0,54.05
2,NOEXT1B,LTM1,355.0,41.33
2,NOEXT1B,LTM1,360.0,28.77
2,NOEXT1B,LTM1,365.0,22.67
2,NOEXT1B,LTM1,370.0,29.33
2,NOEXT1B,LTM1,375.0,28.0
2,NOEXT1B,LTM1,380.0,78.67
2,NOEXT1B,LTM1,385.0,90.41
2,NOEXT1B,LTM1,390.0,65.33
2,NOEXT1B,LTM1,395.0,71.62
2,NOEXT1B,LTM1,400.0,89.47
2,NOEXT1B,LTM1,405.0,69.33
2,NOEXT1B,LTM1,410.0,72.37
2,NOEXT1B,LTM1,415.0,78.95
2,NOEXT1B,LTM1,420.0,54.67
2,NOEXT1B,LTM1,425.0,71.05
2,NOEXT1B,LTM1,430.0,81.58
2,NOEXT1B,LTM1,435.0,68.92
2,NOEXT1B,LTM1,440.0,62.5
2,NOEXT1B,LTM1,445.0,56.0
2,NOEXT1B,LTM1,450.0,73.68
2,NOEXT1B,LTM1,455.0,64.86
2,NOEXT1B,LTM1,460.0,64.0
2,NOEXT1B,LTM1,465.0,77.03
2,NOEXT1B,LTM1,470.0,67.57
2,NOEXT1B,LTM1,475.0,93.24
2,NOEXT1B,LTM1,480.0,84.0
2,NOEXT1B,LTM1,485.0,60.53
2,NOEXT1B,LTM1,490.0,40.54
2,NOEXT1B,LTM1,495.0,78.95
2,NOEXT1B,LTM1,500.0,65.79
2,NOEXT1B,LTM1,505.0,81.58
2,NOEXT1B,LTM1,510.0,77.33
2,NOEXT1B,LTM1,515.0,70.67
2,NOEXT1B,LTM1,520.0,50.0
2,NOEXT1B,LTM1,525.0,46.67
2,NOEXT1B,LTM1,530.0,68.92
2,NOEXT1B,LTM1,535.0,47.22
2,NOEXT1B,LTM2,0.0,44.74
2,NOEXT1B,LTM2,5.0,0.0
2,NOEXT1B,LTM2,10.0,17.33
2,NOEXT1B,LTM2,15.0,0.0
2,NOEXT1B,LTM2,20.0,0.0
2,NOEXT1B,LTM2,25.0,14.47
2,NOEXT1B,LTM2,30.0,0.0
2,NOEXT1B,LTM2,35.0,21.33
2,NOEXT1B,LTM2,40.0,27.03
2,NOEXT1B,LTM2,45.0,16.22
2,NOEXT1B,LTM2,50.0,0.0
2,NOEXT1B,LTM2,55.0,6.58
2,NOEXT1B,LTM2,60.0,25.68
2,NOEXT1B,LTM2,65.0,6.67
2,NOEXT1B,LTM2,70.0,0.0
2,NOEXT1B,LTM2,75.0,50.0
2,NOEXT1B,LTM2,80.0,97.3
2,NOEXT1B,LTM2,85.0,97.3
2,NOEXT1B,LTM2,90.0,3.95
2,NOEXT1B,LTM2,95.0,0.0
2,NOEXT1B,LTM2,100.0,0.0
2,NOEXT1B,LTM2,105.0,5.33
2,NOEXT1B,LTM2,110.0,0.0
2,NOEXT1B,LTM2,115.0,22.97
2,NOEXT1B,LTM2,120.0,4.05
2,NOEXT1B,LTM2,125.0,24.32
2,NOEXT1B,LTM2,130.0,36.0
2,NOEXT1B,LTM2,135.0,5.41
2,NOEXT1B,LTM2,140.0,10.81
2,NOEXT1B,LTM2,145.0,12.33
2,NOEXT1B,LTM2,150.0,10.67
2,NOEXT1B,LTM2,155.0,0.0
2,NOEXT1B,LTM2,160.0,0.0
2,NOEXT1B,LTM2,165.0,0.0
2,NOEXT1B,LTM2,170.0,9.46
2,NOEXT1B,LTM2,175.0,36.49
2,NOEXT1B,LTM2,180.0,30.14
2,NOEXT1B,LTM2,185.0,33.33
2,NOEXT1B,LTM2,190.0,50.0
2,NOEXT1B,LTM2,195.0,56.76
2,NOEXT1B,LTM2,200.0,60.81
2,NOEXT1B,LTM2,205.0,100.0
2,NOEXT1B,LTM2,210.0,100.0
2,NOEXT1B,LTM2,215.0,98.65
2,NOEXT1B,LTM2,220.0,91.89
2,NOEXT1B,LTM2,225.0,75.68
2,NOEXT1B,LTM2,230.0,100.0
2,NOEXT1B,LTM2,235.0,100.0
2,NOEXT1B,LTM2,240.0,100.0
2,NOEXT1B,LTM2,245.0,79.73
2,NOEXT1B,LTM2,250.0,22.67
2,NOEXT1B,LTM2,255.0,0.0
2,NOEXT1B,LTM2,260.0,78.38
2,NOEXT1B,LTM2,265.0,74.67
2,NOEXT1B,LTM2,270.0,100.0
2,NOEXT1B,LTM2,275.0,98.65
2,NOEXT1B,LTM2,280.0,66.22
2,NOEXT1B,LTM2,285.0,76.71
2,NOEXT1B,LTM2,290.0,93.24
2,NOEXT1B,LTM2,295.0,100.0
2,NOEXT1B,LTM2,300.0,83.78
2,NOEXT1B,LTM2,305.0,89.33
2,NOEXT1B,LTM2,310.0,79.73
2,NOEXT1B,LTM2,315.0,71.62
2,NOEXT1B,LTM2,320.0,65.28
2,NOEXT1B,LTM2,325.0,83.78
2,NOEXT1B,LTM2,330.0,70.67
2,NOEXT1B,LTM2,335.0,100.0
2,NOEXT1B,LTM2,340.0,86.49
2,NOEXT1B,LTM2,345.0,90.67
2,NOEXT1B,LTM2,350.0,72.6
2,NOEXT1B,LTM2,355.0,100.0
2,NOEXT1B,LTM2,360.0,74.67
2,NOEXT1B,LTM2,365.0,74.67
2,NOEXT1B,LTM2,370.0,100.0
2,NOEXT1B,LTM2,375.0,100.0
2,NOEXT1B,LTM2,380.0,100.0
2,NOEXT1B,LTM2,385.0,100.0
2,NOEXT1B,LTM2,390.0,100.0
2,NOEXT1B,LTM2,395.0,100.0
2,NOEXT1B,LTM2,400.0,100.0
2,NOEXT1B,LTM2,405.0,100.0
2,NOEXT1B,LTM2,410.0,100.0
2,NOEXT1B,LTM2,415.0,100.0
2,NOEXT1B,LTM2,420.0,100.0
2,NOEXT1B,LTM2,425.0,100.0
2,NOEXT1B,LTM2,430.0,100.0
2,NOEXT1B,LTM2,435.0,100.0
2,NOEXT1B,LTM2,440.0,100.0
2,NOEXT1B,LTM2,445.0,100.0
2,NOEXT1B,LTM2,450.0,100.0
2,NOEXT1B,LTM2,455.0,100.0
2,NOEXT1B,LTM2,460.0,100.0
2,NOEXT1B,LTM2,465.0,100.0
2,NOEXT1B,LTM2,470.0,100.0
2,NOEXT1B,LTM2,475.0,100.0
2,NOEXT1B,LTM2,480.0,69.33
2,NOEXT1B,LTM2,485.0,89.04
2,NOEXT1B,LTM2,490.0,100.0
2,NOEXT1B,LTM2,495.0,100.0
2,NOEXT1B,LTM2,500.0,100.0
2,NOEXT1B,LTM2,505.0,100.0
2,NOEXT1B,LTM2,510.0,100.0
2,NOEXT1B,LTM2,515.0,100.0
2,NOEXT1B,LTM2,520.0,100.0
2,NOEXT1B,LTM2,525.0,100.0
2,NOEXT1B,LTM2,530.0,100.0
2,NOEXT1B,LTM2,535.0,100.0
2,NOEXT1B,LTM2,540.0,70.67
2,NOEXT1B,LTM2,545.0,78.38
2,NOEXT1B,LTM2,550.0,76.39
2,NOEXT1B,LTM2,555.0,82.67
2,NOEXT1B,LTM2,560.0,100.0
2,NOEXT1B,LTM2,565.0,100.0
2,NOEXT1B,LTM2,570.0,91.89
2,NOEXT1B,LTM2,575.0,91.89
2,NOEXT1B,LTM2,580.0,97.33
2,NOEXT1B,LTM2,585.0,100.0
2,NOEXT1B,LTM2,590.0,100.0
2,NOEXT1B,LTM2,595.0,100.0
2,NOEXT1B,LTM2,600.0,100.0
2,NOEXT1B,LTM2,605.0,100.0
2,NOEXT1B,LTM2,610.0,100.0
2,NOEXT1B,LTM2,615.0,100.0
2,NOEXT1B,LTM2,620.0,100.0
2,NOEXT1B,LTM2,625.0,100.0
2,NOEXT1B,LTM2,630.0,100.0
2,NOEXT1B,LTM2,635.0,100.0
2,NOEXT1B,LTM2,640.0,100.0
2,NOEXT1B,LTM2,645.0,94.67
2,NOEXT1B,LTM2,650.0,100.0
2,NOEXT1B,LTM2,655.0,100.0
2,NOEXT1B,LTM2,660.0,57.53
2,NOEXT1B,LTM2,665.0,62.16
2,NOEXT1B,LTM2,670.0,94.44
2,NOEXT1B,LTM2,675.0,96.05
2,NOEXT1B,LTM2,680.0,97.26
2,NOEXT1B,LTM2,685.0,100.0
2,NOEXT1B,LTM2,690.0,100.0
2,NOEXT1B,LTM2,695.0,100.0
2,NOEXT1B,LTM2,700.0,95.89
2,NOEXT1B,LTM2,705.0,98.67
2,NOEXT1B,LTM2,710.0,100.0
2,NOEXT1B,LTM2,715.0,100.0
2,NOEXT1B,LTM2,720.0,56.16
2,NOEXT1B,LTM2,725.0,56.16
2,NOEXT1B,LTM2,730.0,100.0
2,NOEXT1B,LTM2,735.0,100.0
2,NOEXT1B,LTM2,740.0,100.0
2,NOEXT1B,LTM2,745.0,100.0
2,NOEXT1B,LTM2,750.0,100.0
2,NOEXT1B,LTM2,755.0,100.0
2,NOEXT1B,LTM2,760.0,100.0
2,NOEXT1B,LTM2,765.0,100.0
2,NOEXT1B,LTM2,770.0,100.0
2,NOEXT1B,LTM2,775.0,100.0
2,NOEXT1B,LTM2,780.0,100.0
2,NOEXT1B,LTM2,785.0,100.0
2,NOEXT1B,LTM2,790.0,100.0
2,NOEXT1B,LTM2,795.0,100.0
2,NOEXT1B,LTM2,800.0,100.0
2,NOEXT1B,LTM2,805.0,100.0
2,NOEXT1B,LTM2,810.0,100.0
2,NOEXT1B,LTM2,815.0,100.0
2,NOEXT1B,LTM2,820.0,100.0
2,NOEXT1B,LTM2,825.0,100.0
2,NOEXT1B,LTM2,830.0,100.0
2,NOEXT1B,LTM2,835.0,100.0
2,NOEXT1B,LTM2,840.0,100.0
2,NOEXT1B,LTM2,845.0,100.0
2,NOEXT1B,LTM2,850.0,100.0
2,NOEXT1B,LTM2,855.0,100.0
2,NOEXT1B,LTM2,860.0,100.0
2,NOEXT1B,LTM2,865.0,100.0
2,NOEXT1B,LTM2,870.0,100.0
2,NOEXT1B,LTM2,875.0,67.57
2,NOEXT1B,LTM2,880.0,32.43
2,NOEXT1B,LTM2,885.0,0.0
2,NOEXT1B,LTM2,890.0,8.0
2,NOEXT1B,LTM2,895.0,6.76
2,NOEXT1B,extinction1,0.0,38.16
2,NOEXT1B,extinction1,5.0,17.33
2,NOEXT1B,extinction1,10.0,2.67
2,NOEXT1B,extinction1,15.0,0.0
2,NOEXT1B,extinction1,20.0,32.0
2,NOEXT1B,extinction1,25.0,0.0
2,NOEXT1B,extinction1,30.0,10.67
2,NOEXT1B,extinction1,35.0,0.0
2,NOEXT1B,extinction1,40.0,5.41
2,NOEXT1B,extinction1,45.0,16.0
2,NOEXT1B,extinction1,50.0,72.0
2,NOEXT1B,extinction1,55.0,14.67
2,NOEXT1B,extinction1,60.0,28.0
2,NOEXT1B,extinction1,65.0,0.0
2,NOEXT1B,extinction1,70.0,37.5
2,NOEXT1B,extinction1,75.0,0.0
2,NOEXT1B,extinction1,80.0,0.0
2,NOEXT1B,extinction1,85.0,41.89
2,NOEXT1B,extinction1,90.0,43.24
2,NOEXT1B,extinction1,95.0,16.44
2,NOEXT1B,extinction1,100.0,0.0
2,NOEXT1B,extinction1,105.0,6.67
2,NOEXT1B,extinction1,110.0,5.56
2,NOEXT1B,extinction1,115.0,33.33
2,NOEXT1B,extinction1,120.0,65.79
2,NOEXT1B,extinction1,125.0,26.67
2,NOEXT1B,extinction1,130.0,15.28
2,NOEXT1B,extinction1,135.0,36.11
2,NOEXT1B,extinction1,140.0,15.79
2,NOEXT1B,extinction1,145.0,32.88
2,NOEXT1B,extinction1,150.0,39.73
2,NOEXT1B,extinction1,155.0,0.0
2,NOEXT1B,extinction1,160.0,41.1
2,NOEXT1B,extinction1,165.0,0.0
2,NOEXT1B,extinction1,170.0,0.0
2,NOEXT1B,extinction1,175.0,5.48
2,NOEXT1B,extinction1,180.0,12.0
2,NOEXT1B,extinction1,185.0,12.16
2,NOEXT1B,extinction1,190.0,11.27
