session_name,decile,state_label,mean_occupancy,sem_occupancy,n_subjects,spearman_rho,spearman_pval
retrieval,3,Social/Appetitive,0.026785714285714284,0.01439688883624741,16,-0.8227533512074423,0.003465749500597923
retrieval,4,Fear/Distress,0.0625,0.0625,16,0.9509918346667656,2.37836846477824e-05
retrieval,4,Goal-Directed,0.008928571428571428,0.008928571428571428,16,0.06968868015165987,0.8482942034406975
retrieval,4,Quiescent,0.9196428571428571,0.0625,16,-0.6322217654272672,0.04984609950967957
retrieval,4,Social/Appetitive,0.008928571428571428,0.008928571428571428,16,-0.8227533512074423,0.003465749500597923
retrieval,5,Fear/Distress,0.0859375,0.06527062054439195,16,0.9509918346667656,2.37836846477824e-05
retrieval,5,Goal-Directed,0.015625,0.010673907047874581,16,0.06968868015165987,0.8482942034406975
retrieval,5,Quiescent,0.8984375,0.06476997560276933,16,-0.6322217654272672,0.04984609950967957
retrieval,5,Social/Appetitive,0.0,0.0,16,-0.8227533512074423,0.003465749500597923
retrieval,6,Fear/Distress,0.13392857142857142,0.07430946277899876,16,0.9509918346667656,2.37836846477824e-05
retrieval,6,Goal-Directed,0.008928571428571428,0.008928571428571428,16,0.06968868015165987,0.8482942034406975
retrieval,6,Quiescent,0.8482142857142857,0.0808845128672276,16,-0.6322217654272672,0.04984609950967957
retrieval,6,Social/Appetitive,0.008928571428571428,0.008928571428571428,16,-0.8227533512074423,0.003465749500597923
retrieval,7,Fear/Distress,0.22321428571428573,0.10098894497321338,16,0.9509918346667656,2.37836846477824e-05
retrieval,7,Goal-Directed,0.0,0.0,16,0.06968868015165987,0.8482942034406975
retrieval,7,Quiescent,0.7767857142857143,0.1009889449732134,16,-0.6322217654272672,0.04984609950967957
retrieval,7,Social/Appetitive,0.0,0.0,16,-0.8227533512074423,0.003465749500597923
retrieval,8,Fear/Distress,0.24107142857142858,0.10810579191189508,16,0.9509918346667656,2.37836846477824e-05
retrieval,8,Goal-Directed,0.017857142857142856,0.012198750911856666,16,0.06968868015165987,0.8482942034406975
retrieval,8,Quiescent,0.7410714285714286,0.10612112031481175,16,-0.6322217654272672,0.04984609950967957
retrieval,8,Social/Appetitive,0.0,0.0,16,-0.8227533512074423,0.003465749500597923
retrieval,9,Fear/Distress,0.17857142857142858,0.0809173593712687,16,0.9509918346667656,2.37836846477824e-05
retrieval,9,Goal-Directed,0.008928571428571428,0.008928571428571428,16,0.06968868015165987,0.8482942034406975
retrieval,9,Quiescent,0.8035714285714286,0.07919127795029804,16,-0.6322217654272672,0.04984609950967957
retrieval,9,Social/Appetitive,0.008928571428571428,0.008928571428571428,16,-0.8227533512074423,0.003465749500597923
